x_um	field_Hz
1.777135999999999967e+03	1.000000000000000000e+00
1.778154999999999745e+03	1.000000000000000000e+00
1.779173999999999978e+03	1.000000000000000000e+00
1.780192999999999756e+03	1.000000000000000000e+00
1.781211999999999989e+03	1.000000000000000000e+00
1.782230999999999767e+03	1.000000000000000000e+00
1.783250000000000000e+03	1.000000000000000000e+00
1.784268999999999778e+03	1.000000000000000000e+00
1.785287999999999784e+03	1.000000000000000000e+00
1.786306999999999789e+03	1.000000000000000000e+00
1.787325999999999794e+03	1.000000000000000000e+00
1.788344999999999800e+03	1.000000000000000000e+00
1.789363999999999805e+03	1.000000000000000000e+00
1.790382999999999811e+03	1.000000000000000000e+00
1.791401999999999816e+03	1.000000000000000000e+00
1.792420999999999822e+03	1.000000000000000000e+00
1.793439999999999827e+03	1.000000000000000000e+00
1.794458999999999833e+03	1.000000000000000000e+00
1.795477999999999838e+03	1.000000000000000000e+00
1.796496999999999844e+03	1.000000000000000000e+00
1.797515999999999849e+03	1.000000000000000000e+00
1.798534999999999854e+03	1.000000000000000000e+00
1.799553999999999860e+03	1.000000000000000000e+00
1.800572999999999865e+03	1.000000000000000000e+00
1.801591999999999871e+03	1.000000000000000000e+00
1.802610999999999649e+03	1.000000000000000000e+00
1.803629999999999882e+03	1.000000000000000000e+00
1.804648999999999660e+03	1.000000000000000000e+00
1.805667999999999893e+03	1.000000000000000000e+00
1.806686999999999671e+03	1.000000000000000000e+00
1.807705999999999904e+03	1.000000000000000000e+00
1.808724999999999682e+03	1.000000000000000000e+00
1.809743999999999915e+03	1.000000000000000000e+00
1.810762999999999693e+03	1.000000000000000000e+00
1.811781999999999925e+03	1.000000000000000000e+00
1.812800999999999704e+03	1.000000000000000000e+00
1.813819999999999936e+03	1.000000000000000000e+00
1.814838999999999714e+03	1.000000000000000000e+00
1.815857999999999947e+03	1.000000000000000000e+00
1.816876999999999725e+03	1.000000000000000000e+00
1.817895999999999731e+03	1.000000000000000000e+00
1.818914999999999736e+03	1.000000000000000000e+00
1.819933999999999742e+03	1.000000000000000000e+00
1.820952999999999747e+03	1.000000000000000000e+00
1.821971999999999753e+03	1.000000000000000000e+00
1.822990999999999758e+03	1.000000000000000000e+00
1.824009999999999764e+03	1.000000000000000000e+00
1.825028999999999769e+03	1.000000000000000000e+00
1.826047999999999774e+03	1.000000000000000000e+00
1.827067000000000007e+03	1.000000000000000000e+00
1.828085999999999785e+03	1.000000000000000000e+00
1.829105000000000018e+03	1.000000000000000000e+00
1.830123999999999796e+03	1.000000000000000000e+00
1.831143000000000029e+03	1.000000000000000000e+00
1.832161999999999807e+03	1.000000000000000000e+00
1.833180999999999813e+03	1.000000000000000000e+00
1.834199999999999818e+03	1.000000000000000000e+00
1.835218999999999824e+03	1.000000000000000000e+00
1.836237999999999829e+03	1.000000000000000000e+00
1.837256999999999834e+03	1.000000000000000000e+00
1.838275999999999840e+03	1.000000000000000000e+00
1.839294999999999845e+03	1.000000000000000000e+00
1.840313999999999851e+03	1.000000000000000000e+00
1.841332999999999856e+03	1.000000000000000000e+00
1.842351999999999862e+03	1.000000000000000000e+00
1.843370999999999867e+03	1.000000000000000000e+00
1.844389999999999873e+03	1.000000000000000000e+00
1.845408999999999878e+03	1.000000000000000000e+00
1.846427999999999884e+03	1.000000000000000000e+00
1.847446999999999889e+03	1.000000000000000000e+00
1.848465999999999894e+03	1.000000000000000000e+00
1.849484999999999900e+03	1.000000000000000000e+00
1.850503999999999678e+03	1.000000000000000000e+00
1.851522999999999911e+03	1.000000000000000000e+00
1.852541999999999689e+03	1.000000000000000000e+00
1.853560999999999922e+03	1.000000000000000000e+00
1.854579999999999700e+03	1.000000000000000000e+00
1.855598999999999933e+03	1.000000000000000000e+00
1.856617999999999711e+03	1.000000000000000000e+00
1.857636999999999944e+03	1.000000000000000000e+00
1.858655999999999722e+03	1.000000000000000000e+00
1.859674999999999955e+03	1.000000000000000000e+00
1.860693999999999733e+03	1.000000000000000000e+00
1.861712999999999965e+03	1.000000000000000000e+00
1.862731999999999744e+03	1.000000000000000000e+00
1.863750999999999749e+03	1.000000000000000000e+00
1.864769999999999754e+03	1.000000000000000000e+00
1.865788999999999760e+03	1.000000000000000000e+00
1.866807999999999765e+03	1.000000000000000000e+00
1.867826999999999771e+03	1.000000000000000000e+00
1.868845999999999776e+03	1.000000000000000000e+00
1.869864999999999782e+03	1.000000000000000000e+00
1.870883999999999787e+03	1.000000000000000000e+00
1.871902999999999793e+03	1.000000000000000000e+00
1.872921999999999798e+03	1.000000000000000000e+00
1.873940999999999804e+03	1.000000000000000000e+00
1.874959999999999809e+03	1.000000000000000000e+00
1.875978999999999814e+03	1.000000000000000000e+00
1.876997999999999820e+03	1.000000000000000000e+00
1.878016999999999825e+03	1.000000000000000000e+00
1.879035999999999831e+03	1.000000000000000000e+00
1.880054999999999836e+03	1.000000000000000000e+00
1.881073999999999614e+03	1.000000000000000000e+00
1.882092999999999847e+03	1.000000000000000000e+00
1.883111999999999625e+03	1.000000000000000000e+00
1.884130999999999858e+03	1.000000000000000000e+00
1.885149999999999636e+03	1.000000000000000000e+00
1.886168999999999869e+03	1.000000000000000000e+00
1.887187999999999647e+03	1.000000000000000000e+00
1.888206999999999880e+03	1.000000000000000000e+00
1.889225999999999658e+03	1.000000000000000000e+00
1.890244999999999891e+03	1.000000000000000000e+00
1.891263999999999669e+03	1.000000000000000000e+00
1.892282999999999902e+03	1.000000000000000000e+00
1.893301999999999907e+03	1.000000000000000000e+00
1.894320999999999913e+03	1.000000000000000000e+00
1.895339999999999918e+03	1.000000000000000000e+00
1.896358999999999696e+03	1.000000000000000000e+00
1.897377999999999929e+03	1.000000000000000000e+00
1.898396999999999707e+03	1.000000000000000000e+00
1.899415999999999940e+03	1.000000000000000000e+00
1.900434999999999718e+03	1.000000000000000000e+00
1.901453999999999951e+03	1.000000000000000000e+00
1.902472999999999729e+03	1.000000000000000000e+00
1.903491999999999962e+03	1.000000000000000000e+00
1.904510999999999740e+03	1.000000000000000000e+00
1.905529999999999973e+03	1.000000000000000000e+00
1.906548999999999751e+03	1.000000000000000000e+00
1.907567999999999984e+03	1.000000000000000000e+00
1.908586999999999762e+03	1.000000000000000000e+00
1.909605999999999995e+03	1.000000000000000000e+00
1.910624999999999773e+03	1.000000000000000000e+00
1.911643999999999778e+03	1.000000000000000000e+00
1.912662999999999784e+03	1.000000000000000000e+00
1.913681999999999789e+03	1.000000000000000000e+00
1.914700999999999794e+03	1.000000000000000000e+00
1.915719999999999800e+03	1.000000000000000000e+00
1.916738999999999805e+03	1.000000000000000000e+00
1.917757999999999811e+03	1.000000000000000000e+00
1.918776999999999816e+03	1.000000000000000000e+00
1.919795999999999822e+03	1.000000000000000000e+00
1.920814999999999827e+03	1.000000000000000000e+00
1.921833999999999833e+03	1.000000000000000000e+00
1.922852999999999838e+03	1.000000000000000000e+00
1.923871999999999844e+03	1.000000000000000000e+00
1.924890999999999849e+03	1.000000000000000000e+00
1.925909999999999854e+03	1.000000000000000000e+00
1.926928999999999860e+03	1.000000000000000000e+00
1.927947999999999865e+03	1.000000000000000000e+00
1.928966999999999643e+03	1.000000000000000000e+00
1.929985999999999876e+03	1.000000000000000000e+00
1.931004999999999654e+03	1.000000000000000000e+00
1.932023999999999887e+03	1.000000000000000000e+00
1.933042999999999665e+03	1.000000000000000000e+00
1.934061999999999898e+03	1.000000000000000000e+00
1.935080999999999676e+03	1.000000000000000000e+00
1.936099999999999909e+03	1.000000000000000000e+00
1.937118999999999687e+03	1.000000000000000000e+00
1.938137999999999920e+03	1.000000000000000000e+00
1.939156999999999698e+03	1.000000000000000000e+00
1.940175999999999931e+03	1.000000000000000000e+00
1.941194999999999709e+03	1.000000000000000000e+00
1.942213999999999942e+03	1.000000000000000000e+00
1.943232999999999720e+03	1.000000000000000000e+00
1.944251999999999725e+03	1.000000000000000000e+00
1.945270999999999731e+03	1.000000000000000000e+00
1.946289999999999736e+03	1.000000000000000000e+00
1.947308999999999742e+03	1.000000000000000000e+00
1.948327999999999747e+03	1.000000000000000000e+00
1.949346999999999753e+03	1.000000000000000000e+00
1.950365999999999758e+03	1.000000000000000000e+00
1.951384999999999764e+03	1.000000000000000000e+00
1.952403999999999769e+03	1.000000000000000000e+00
1.953422999999999774e+03	1.000000000000000000e+00
1.954441999999999780e+03	1.000000000000000000e+00
1.955461000000000013e+03	1.000000000000000000e+00
1.956480000000000018e+03	1.000000000000000000e+00
1.957498999999999796e+03	1.000000000000000000e+00
1.958517999999999802e+03	1.000000000000000000e+00
1.959536999999999807e+03	1.000000000000000000e+00
1.960556000000000040e+03	1.000000000000000000e+00
1.961574999999999591e+03	1.000000000000000000e+00
1.962593999999999824e+03	1.000000000000000000e+00
1.963612999999999829e+03	1.000000000000000000e+00
1.964632000000000062e+03	1.000000000000000000e+00
1.965650999999999613e+03	1.000000000000000000e+00
1.966669999999999845e+03	1.000000000000000000e+00
1.967688999999999851e+03	1.000000000000000000e+00
1.968708000000000084e+03	1.000000000000000000e+00
1.969726999999999634e+03	1.000000000000000000e+00
1.970745999999999867e+03	1.000000000000000000e+00
1.971764999999999873e+03	1.000000000000000000e+00
1.972784000000000106e+03	1.000000000000000000e+00
1.973802999999999656e+03	1.000000000000000000e+00
1.974821999999999889e+03	1.000000000000000000e+00
1.975840999999999894e+03	1.000000000000000000e+00
1.976859999999999900e+03	1.000000000000000000e+00
1.977878999999999678e+03	1.000000000000000000e+00
1.978897999999999683e+03	1.000000000000000000e+00
1.979916999999999916e+03	1.000000000000000000e+00
1.980935999999999922e+03	1.000000000000000000e+00
1.981954999999999700e+03	1.000000000000000000e+00
1.982973999999999705e+03	1.000000000000000000e+00
1.983992999999999938e+03	1.000000000000000000e+00
1.985011999999999944e+03	1.000000000000000000e+00
1.986030999999999722e+03	1.000000000000000000e+00
1.987049999999999727e+03	1.000000000000000000e+00
1.988068999999999960e+03	1.000000000000000000e+00
1.989087999999999965e+03	1.000000000000000000e+00
1.990106999999999744e+03	1.000000000000000000e+00
1.991125999999999749e+03	1.000000000000000000e+00
1.992144999999999754e+03	1.000000000000000000e+00
1.993163999999999987e+03	1.000000000000000000e+00
1.994182999999999538e+03	1.000000000000000000e+00
1.995201999999999771e+03	1.000000000000000000e+00
1.996220999999999776e+03	1.000000000000000000e+00
1.997240000000000009e+03	1.000000000000000000e+00
1.998258999999999560e+03	1.000000000000000000e+00
1.999277999999999793e+03	1.000000000000000000e+00
2.000296999999999798e+03	1.000000000000000000e+00
2.001316000000000031e+03	1.000000000000000000e+00
2.002334999999999582e+03	1.000000000000000000e+00
2.003353999999999814e+03	1.000000000000000000e+00
2.004372999999999820e+03	1.000000000000000000e+00
2.005391999999999825e+03	1.000000000000000000e+00
2.006410999999999603e+03	1.000000000000000000e+00
2.007429999999999609e+03	1.000000000000000000e+00
2.008448999999999842e+03	1.000000000000000000e+00
2.009467999999999847e+03	1.000000000000000000e+00
2.010486999999999625e+03	1.000000000000000000e+00
2.011505999999999631e+03	1.000000000000000000e+00
2.012524999999999864e+03	1.000000000000000000e+00
2.013543999999999869e+03	1.000000000000000000e+00
2.014562999999999647e+03	1.000000000000000000e+00
2.015581999999999653e+03	1.000000000000000000e+00
2.016600999999999885e+03	1.000000000000000000e+00
2.017619999999999891e+03	1.000000000000000000e+00
2.018638999999999669e+03	1.000000000000000000e+00
2.019657999999999674e+03	1.000000000000000000e+00
2.020676999999999907e+03	1.000000000000000000e+00
2.021695999999999913e+03	1.000000000000000000e+00
2.022714999999999918e+03	1.000000000000000000e+00
2.023733999999999696e+03	1.000000000000000000e+00
2.024752999999999702e+03	1.000000000000000000e+00
2.025771999999999935e+03	1.000000000000000000e+00
2.026790999999999940e+03	1.000000000000000000e+00
2.027809999999999718e+03	1.000000000000000000e+00
2.028828999999999724e+03	1.000000000000000000e+00
2.029847999999999956e+03	1.000000000000000000e+00
2.030866999999999962e+03	1.000000000000000000e+00
2.031885999999999740e+03	1.000000000000000000e+00
2.032904999999999745e+03	1.000000000000000000e+00
2.033923999999999978e+03	1.000000000000000000e+00
2.034942999999999984e+03	1.000000000000000000e+00
2.035961999999999762e+03	1.000000000000000000e+00
2.036980999999999767e+03	1.000000000000000000e+00
2.037999999999999773e+03	1.000000000000000000e+00
2.039019000000000005e+03	1.000000000000000000e+00
2.040037999999999556e+03	1.000000000000000000e+00
2.041056999999999789e+03	1.000000000000000000e+00
2.042075999999999794e+03	1.000000000000000000e+00
2.043095000000000027e+03	1.000000000000000000e+00
2.044113999999999578e+03	1.000000000000000000e+00
2.045132999999999811e+03	1.000000000000000000e+00
2.046151999999999816e+03	1.000000000000000000e+00
2.047171000000000049e+03	1.000000000000000000e+00
2.048189999999999600e+03	1.000000000000000000e+00
2.049208999999999833e+03	1.000000000000000000e+00
2.050228000000000065e+03	1.000000000000000000e+00
2.051246999999999844e+03	1.000000000000000000e+00
2.052265999999999622e+03	1.000000000000000000e+00
2.053284999999999854e+03	1.000000000000000000e+00
2.054303999999999633e+03	1.000000000000000000e+00
2.055322999999999865e+03	1.000000000000000000e+00
2.056341999999999643e+03	1.000000000000000000e+00
2.057360999999999876e+03	1.000000000000000000e+00
2.058379999999999654e+03	1.000000000000000000e+00
2.059398999999999887e+03	1.000000000000000000e+00
2.060417999999999665e+03	1.000000000000000000e+00
2.061436999999999898e+03	1.000000000000000000e+00
2.062455999999999676e+03	1.000000000000000000e+00
2.063474999999999909e+03	1.000000000000000000e+00
2.064493999999999687e+03	1.000000000000000000e+00
2.065512999999999920e+03	1.000000000000000000e+00
2.066531999999999698e+03	1.000000000000000000e+00
2.067550999999999931e+03	1.000000000000000000e+00
2.068569999999999709e+03	1.000000000000000000e+00
2.069588999999999942e+03	1.000000000000000000e+00
2.070607999999999720e+03	1.000000000000000000e+00
2.071626999999999953e+03	1.000000000000000000e+00
2.072645999999999731e+03	1.000000000000000000e+00
2.073664999999999509e+03	1.000000000000000000e+00
2.074683999999999742e+03	1.000000000000000000e+00
2.075702999999999975e+03	1.000000000000000000e+00
2.076721999999999753e+03	1.000000000000000000e+00
2.077740999999999531e+03	1.000000000000000000e+00
2.078759999999999764e+03	1.000000000000000000e+00
2.079778999999999996e+03	1.000000000000000000e+00
2.080797999999999774e+03	1.000000000000000000e+00
2.081816999999999553e+03	1.000000000000000000e+00
2.082835999999999785e+03	1.000000000000000000e+00
2.083855000000000018e+03	1.000000000000000000e+00
2.084873999999999796e+03	1.000000000000000000e+00
2.085892999999999574e+03	1.000000000000000000e+00
