sample_idx,rel_param_dist,mae_counts_per_shot,rmse_counts_per_shot,flip_rate,total_shift_vs_baseline,total_defects,corrected_total,rejected_total,param__gaussian_sigma,param__derivative_threshold,param__derivative_threshold_pos,param__derivative_threshold_neg,param__peak_step_filter_enabled,param__peak_step_filter_window_px,param__peak_step_filter_min_abs_delta_m,param__min_same_sign_peak_distance_um,param__zero_crossing_min_distance_um,param__defect_position_hist_half_window_um
88,0.242662920116808,2.16,2.8284271247461903,0.8,54,481,81,9,0.21295762065731286,0.0,0.0651694793882255,-0.03408448266401523,True,3,0.060259862768403706,7.548520846352116,2.2259369587893314,4.0
127,0.34100940702969934,2.16,2.5612496949731396,0.84,-48,379,36,78,0.338711018160613,0.0,0.04827508832440187,-0.03475828708933513,True,2,0.12162445027501514,11.707666991840862,2.452440497393338,4.0
172,0.21232447656191722,2.2,3.0133038346638727,0.72,-55,372,44,88,0.28830456465873905,0.0,0.06634444169152287,-0.03738294337962309,True,6,0.11062158634406015,7.516708397258499,3.035716375474296,4.0
7,0.2976795350530386,2.24,2.7856776554368237,0.72,-56,371,28,127,0.36243555023077684,0.0,0.05619438887638312,-0.031183321686302036,True,2,0.14919489856426374,8.152805421123892,2.3602192287163626,4.0
102,0.3030075248224765,2.28,2.8495613697550013,0.76,-57,370,23,78,0.26102620859574704,0.0,0.050819595990500004,-0.043526532925390014,True,4,0.1564738438145381,10.440702629863534,3.0381746499993527,4.0
15,0.3364820126273661,2.28,2.9597297173897483,0.76,57,484,14,20,0.20692937859258986,0.0,0.03812895530088218,-0.03313341280395846,True,2,0.0835282304942105,7.233483327599208,4.700005194674612,4.0
55,0.20554372495541698,2.28,2.792848008753788,0.88,-57,370,27,104,0.3139497049133881,0.0,0.05417495076437797,-0.038320377993627655,True,5,0.14537917665683284,7.879816414999348,3.0336739141738884,4.0
93,0.26674180642811873,2.32,3.1240998703626617,0.76,58,485,23,27,0.32106146754186154,0.0,0.04051814910328327,-0.0327737384289576,True,2,0.0886945782829644,5.888891184920456,1.910966791155058,4.0
140,0.20458090734375642,2.32,2.9933259094191533,0.8,-58,369,39,94,0.22442980100771695,0.0,0.06650560386622034,-0.0346928072762454,True,5,0.1325391813624373,7.267096442455462,2.6223684284751263,4.0
248,0.25654685339357175,2.32,2.95296461204668,0.84,-52,375,32,135,0.4030043650012682,0.0,0.048386307503164895,-0.0318439610939385,True,6,0.1246912649175263,6.468650120852903,2.8223249951766336,4.0
156,0.2027377385122833,2.32,2.9664793948382653,0.84,58,485,55,12,0.3040646768764897,0.0,0.05549185153305065,-0.03324256621757256,True,3,0.06964945774998132,6.691403349454128,1.9251194078801208,4.0
129,0.19807471256853063,2.32,2.939387691339814,0.88,58,485,40,34,0.24302661530530897,0.0,0.050487261925796015,-0.023981167102131513,True,3,0.07489405707434638,6.444991589960613,3.090269846114971,4.0
60,0.1732890633004741,2.32,3.0199337741082997,0.88,58,485,51,23,0.27540529732949043,0.0,0.051742886664902725,-0.027699083121629088,True,3,0.07491824458751521,8.205241088500777,2.8874253072208775,4.0
163,0.24552961367741813,2.36,2.932575659723036,0.88,-53,374,30,136,0.3741863827047706,0.0,0.0474399890362637,-0.030910823760462214,True,6,0.1193571277836421,8.321484489618026,2.783890351863951,4.0
11,0.22522167397536466,2.4,3.111269837220809,0.84,-60,367,30,88,0.27093667022586665,0.0,0.05404524351346626,-0.04388667562083874,True,6,0.11478386969181005,6.556569112571932,2.7868087106427275,4.0
75,0.25931629076923185,2.4,3.0724582991474434,0.88,-52,375,24,154,0.227114982321195,0.0,0.04584107140786582,-0.02752515846529788,True,6,0.11611285388483102,8.24812408589259,2.475269254097994,4.0
258,0.21279780463074954,2.44,3.0919249667480613,0.8,-61,366,41,114,0.2961731763845629,0.0,0.06802430245737806,-0.028930573029508414,True,5,0.13561687237609116,8.287152650137783,2.7401688462109983,4.0
220,0.33695397549174655,2.44,3.0528675044947495,0.84,-57,370,41,107,0.5044749967916016,0.0,0.0599961895189256,-0.03076615822721081,True,6,0.11513996932775186,6.547252158159615,3.521517336289473,4.0
133,0.24928051984336805,2.52,3.255764119219941,0.8,-63,364,29,118,0.26868105099370093,0.0,0.054166669109907244,-0.037116747292080976,True,6,0.12739107731243168,6.347642795756984,2.1177378598586114,4.0
241,0.2371982587356218,2.52,3.243454948045371,0.84,-63,364,32,93,0.2457287405650205,0.0,0.054329266426899545,-0.043942905057899585,True,6,0.1213490654612442,7.0012762612379,3.0302375712796974,4.0
276,0.23969646372321124,2.52,2.986636904613616,0.88,63,490,22,24,0.2804647112446718,0.0,0.04276401177719624,-0.027570685696283997,True,2,0.07934872807893485,6.512869735732046,3.230419819607766,4.0
229,0.30072766816098284,2.56,3.0854497241083023,0.84,-64,363,24,101,0.3192251611893479,0.0,0.054018706925387724,-0.042116471227435746,True,3,0.17007319447291458,8.28540087993478,2.979234041590281,4.0
188,0.2752913966782372,2.6,3.3763886032268267,0.76,-65,362,20,178,0.24823984039407626,0.0,0.0423033655108649,-0.028215410981938693,True,6,0.12982979594804012,7.324625766841496,2.213505376958608,4.0
226,0.26822040121419594,2.8,3.4176014981270124,0.88,-70,357,32,98,0.31506394935497345,0.0,0.0682512751245181,-0.035506050118234427,True,3,0.15997451529922752,6.066390834992902,3.15970531043526,4.0
169,0.31435174641068303,2.84,3.3166247903554,0.92,-71,356,28,86,0.3239453581094724,0.0,0.04866151477476244,-0.0505280402252422,True,5,0.15869842699795364,5.224805923134095,3.1866534175953,4.0
232,0.33423338411899267,2.88,3.4756294393965534,0.88,-68,359,53,70,0.3574864105285892,0.0,0.07191376239096782,-0.03346902241201017,True,5,0.11542285071260326,12.025283877109413,2.3488019657324175,4.0
178,0.3087874165607518,2.88,3.3226495451672298,0.92,-72,355,27,142,0.2435679609943943,0.0,0.05439487554074404,-0.03561084437290419,True,2,0.15971287156313657,5.904413665414806,2.927809411483118,4.0
162,0.32836528146133265,2.96,3.566510900025402,0.88,-74,353,31,59,0.2214502922728658,0.0,0.05619034045694506,-0.05430580855254488,True,6,0.1257349959843712,5.607518730988019,2.519206754986327,4.0
224,0.3890803621342663,3.08,3.5496478698597698,0.92,-61,366,46,39,0.21500876024842844,0.0,0.07203972007527575,-0.031100674416096222,True,5,0.05734648451729614,11.894440390494848,4.113264121832399,4.0
38,0.30346815449975023,3.28,4.09878030638384,0.96,82,509,44,14,0.18487705317383998,0.0,0.04855805663834852,-0.02455620746591893,True,3,0.05218956146145685,6.295827290407171,3.9169929650937467,4.0
213,0.3704853331286992,3.32,3.9344631145812006,0.92,-77,350,97,114,0.185269271634363,0.0,0.0880346975787815,-0.028573037314187005,True,6,0.12109366779681895,8.959816646007225,3.651783756736146,4.0
236,0.409050742429407,4.08,4.707440918375928,0.96,-102,325,31,210,0.32914529244783924,0.0,0.040348004808919175,-0.04012575225481625,True,2,0.1817840971816172,4.793458418916566,3.67865726881836,4.0
